928.34
1008.9
1051.58
1012.44
1019.5
1037.08
1031.18
1036.42
1033.92
1001.4
1026.98
1041.04
866.16
1048.48
1026.96
1035.32
926.58
1008.42
931.44
1014.04
1065.5
1045.84
1030.22
1044.68
