701.76
714.18
695.54
728.6
709.28
690.3
704.42
699.66
699.9
692.18
717.42
694.3
704.42
703.02
703.08
693.12
715.36
720.22
697.32
694.3
696.56
491.24
713.06
701.34
689.58
710.66
722.44
1626.84
691.48
701.92
708.06
684.74
701.22
702.34
685.42
682.76
689.74
692.46
694.72
692.06
689.96
699.54
484.06
699.92
