1143.3
1219.58
1147.56
1215.3
1142.24
1155.62
1142.98
1157.48
1154.88
1138.6
1145.86
1142.14
1150.7
1140.5
1136.22
1134.7
1155.06
1143.06
1182.92
1146.04
1159.62
1119.96
1144.04
1103.18
1170.96
1166.86
1107.92
1098.76
1180.52
1129.8
1126.32
1100.46
1104.24
1090.72
1137.14
1089.3
1081.42
1130.26
1121.92
1105.98
1161.56
1115.92
1096.24
