135.5
128.0
844.4
113.54
902.68
120.26
115.94
108.56
137.64
137.12
115.54
119.24
104.94
101.06
97.16
96.34
92.16
113.16
97.18
128.86
904.52
111.18
107.48
100.2
115.64
148.24
91.2
103.36
115.46
740.04
98.76
98.04
95.24
112.64
100.12
105.5
112.3
95.28
0.0
0.0
107.68
758.24
111.98
114.98
104.62
100.02
125.08
102.28
104.24
0.0
112.32
114.92
117.46
102.04
103.08
119.24
102.94
110.74
127.72
107.72
104.0
2991.68
88.94
90.24
113.92
100.8
117.34
103.3
107.26
108.08
91.26
100.74
108.14
101.52
103.92
105.2
99.92
114.3
113.02
99.82
93.0
104.16
86.94
97.32
99.24
90.68
97.64
102.7
103.78
122.1
105.58
133.14
115.36
120.2
116.66
91.78
91.26
105.88
94.66
108.84
0.0
113.52
95.0
92.72
931.42
92.64
97.34
99.08
97.54
101.24
99.7
93.7
96.22
102.7
105.32
86.62
87.3
105.08
0.0
104.44
115.98
82.64
82.28
