581.84
358.12
397.86
893.84
415.28
419.6
362.18
421.62
877.9
361.56
350.14
354.08
294.26
304.54
248.54
260.52
304.34
258.3
280.9
215.2
449.32
485.24
991.14
1051.94
449.4
838.78
371.48
438.12
336.04
329.5
358.94
1478.46
1975.76
2655.9
2043.42
1298.0
2103.44
2333.48
1824.52
2354.56
1827.5
2174.96
313.02
358.1
391.84
354.24
271.64
144.38
198.94
249.36
174.44
276.62
